species_code,region_type,region_code,region_name,continent_code,continent_name,season,abundance_mean,total_pop_percent,continent_pop_percent,range_occupied_percent,range_total_percent,range_days_occupation,max_week,max_week_percent_pop,speciesCode,commonName
houspa,state,MUS-5192,Rivière du Rempart,AF,Africa,resident,3.253243176892101,1.3069133193141856e-5,3.899493096048476e-4,0.5521073095158798,1.2443847164487216e-5,365,2023-11-29,2.559698090636464e-5,houspa,House Sparrow
houspa,state,MUS-5193,Rivière Noire,AF,Africa,resident,4.012597583658657,2.3716958679796543e-5,7.07653026902086e-4,0.813051418766459,2.696201318316209e-5,365,2023-11-22,4.0477757882717615e-5,houspa,House Sparrow
houspa,state,MUS-5195,Savanne,AF,Africa,resident,3.3999363639875857,1.3376147456209564e-5,3.991098253141004e-4,0.9157409498962944,2.0213141189148397e-5,365,2023-11-22,2.5503870766254545e-5,houspa,House Sparrow
houspa,state,MUS-5196,Vacoas-Phoenix,AF,Africa,resident,6.0744733310727455,1.7676268939433394e-6,5.2741438681937586e-5,1,1.6326116302456623e-6,365,2023-11-29,7.023699362613531e-6,houspa,House Sparrow
houspa,state,MWI-1194,Chitipa,AF,Africa,resident,0.011911006817650597,1.2690165711157849e-6,3.786418949677468e-5,0.011408523160579257,6.819447079230816e-6,365,2023-11-08,1.8766387136013327e-6,houspa,House Sparrow
houspa,state,MWI-1899,Kasungu,AF,Africa,resident,0.009088078923122288,9.383180375787392e-7,2.799699609271809e-5,0.021404623042034818,1.2398994689510575e-5,365,2023-10-11,2.5804150740752493e-6,houspa,House Sparrow
houspa,state,MWI-1900,Mzimba,AF,Africa,resident,0.014323799289776113,1.928829786866763e-6,5.755131825641311e-5,0.02009912664616444,1.5184964435864014e-5,365,2023-10-11,3.4157855000540813e-6,houspa,House Sparrow
houspa,state,MWI-1901,Nkhata Bay,AF,Africa,resident,0.00934388814167019,5.841808319956437e-7,1.7430453018921506e-5,0.010685851148895135,3.748259992945491e-6,365,2023-10-18,1.1479363433185137e-6,houspa,House Sparrow
houspa,state,MWI-1902,Nkhotakota,AF,Africa,resident,0.023148061210507047,1.3901820619197413e-6,4.147945600211027e-5,0.031786348136157605,1.0710225354199446e-5,365,2023-10-11,2.7701867549203616e-6,houspa,House Sparrow
houspa,state,MWI-1903,Rumphi,AF,Africa,resident,0.001919152608811553,1.1767179608325735e-7,3.5110236436114767e-6,0.006130757946501482,2.109006685465044e-6,365,2023-10-11,5.283698563856902e-7,houspa,House Sparrow
houspa,state,MWI-1904,Machinga,AF,Africa,resident,0.011197368276822316,5.392228956352839e-7,1.6089023867814475e-5,0.01238420243850047,3.345964429268497e-6,365,2023-09-27,1.143526161014037e-6,houspa,House Sparrow
houspa,state,MWI-1907,Dedza,AF,Africa,resident,0.0062804656410980955,3.046192530440648e-7,9.08905477214139e-6,0.022698329725605603,6.176754216247504e-6,365,2023-10-11,1.2735476240159112e-6,houspa,House Sparrow
houspa,state,MWI-1908,Dowa,AF,Africa,resident,0.028574176475205323,9.707085732720455e-7,2.8963446341917785e-5,0.058136820201353946,1.108070344852602e-5,365,2023-09-27,2.248495082127034e-6,houspa,House Sparrow
houspa,state,MWI-1909,Lilongwe,AF,Africa,resident,0.10730454613385113,8.335856722295949e-6,2.48720517710386e-4,0.1360776284484398,5.930888592959768e-5,365,2023-09-27,1.575888073769425e-5,houspa,House Sparrow
houspa,state,MWI-1910,Mangochi,AF,Africa,resident,0.05021752192198845,4.3370372153797614e-6,1.2940603197428226e-4,0.03973742142940462,1.925477589302581e-5,365,2023-10-11,6.022714969068843e-6,houspa,House Sparrow
houspa,state,MWI-1911,Mchinji,AF,Africa,resident,0.020707534573219992,8.736269498760472e-7,2.606678047593265e-5,0.032177758483896785,7.616480427859066e-6,365,2023-10-11,1.976878352298235e-6,houspa,House Sparrow
houspa,state,MWI-1912,Ntcheu,AF,Africa,resident,0.017897622459690527,8.158008023903791e-7,2.4341397012783207e-5,0.02387505110971815,6.10567959817328e-6,365,2023-10-11,1.3771465719050051e-6,houspa,House Sparrow
houspa,state,MWI-1913,Ntchisi,AF,Africa,resident,0.007412113362738805,1.7510031602995893e-7,5.224542924032925e-6,0.02074637029897529,2.7497164851315507e-6,365,2023-10-04,5.715446722749237e-7,houspa,House Sparrow
houspa,state,MWI-1914,Salima,AF,Africa,resident,0.046899811920032806,1.4676924342485856e-6,4.37921660900837e-5,0.05522782712428696,9.696674697661242e-6,365,2023-10-11,2.927567627537109e-6,houspa,House Sparrow
houspa,state,MWI-1915,Balaka,AF,Africa,resident,0.03698222863826199,9.968836533247292e-7,2.974444338621692e-5,0.042831377796724225,6.477603417303118e-6,365,2023-09-27,1.9250944790479696e-6,houspa,House Sparrow
houspa,state,MWI-1916,Chikwawa,AF,Africa,resident,0.02604560911204225,1.6411726993669538e-6,4.896837086305769e-5,0.02480540030569998,8.769340240679152e-6,365,2023-12-06,2.9465953042508414e-6,houspa,House Sparrow
houspa,state,MWI-1917,Chiradzulu,AF,Africa,resident,0.03674811702607115,3.5782824200965384e-7,1.0676674104293543e-5,0.0771318469050981,4.213802434162543e-6,365,2023-10-04,1.7115150221624534e-6,houspa,House Sparrow
houspa,state,MWI-1918,Thyolo,AF,Africa,resident,0.059486981212770906,1.1788546866830692e-6,3.517399083802513e-5,0.06932533595248273,7.707814284214846e-6,365,2023-10-11,2.1408714761827816e-6,houspa,House Sparrow
houspa,state,MWI-1919,Nsanje,AF,Africa,resident,0.06356727643603664,1.5574646395013131e-6,4.647073772468728e-5,0.03600546483145298,4.949415659500796e-6,365,2023-02-01,2.386487277393809e-6,houspa,House Sparrow
houspa,state,MWI-1920,Zomba,AF,Africa,resident,0.013921777363108116,5.158439365298969e-7,1.539145587859162e-5,0.03549347725780287,7.378585424308466e-6,365,2023-09-27,1.623590771332322e-6,houspa,House Sparrow
houspa,state,MWI-1921,Blantyre,AF,Africa,resident,0.3114950093563539,7.653570839589649e-6,2.2836286238753177e-4,0.26175949388951836,3.608414095735657e-5,365,2023-10-11,1.1200665024295651e-5,houspa,House Sparrow
houspa,state,MWI-1922,Mwanza,AF,Africa,resident,0.057224962329281856,6.241966401949313e-7,1.8624421781041137e-5,0.039881034949266383,2.440637312170581e-6,365,2023-03-29,9.296095153132968e-7,houspa,House Sparrow
houspa,state,MWI-1923,Mulanje,AF,Africa,resident,0.08235621414028423,1.8199472547049189e-6,5.430254363478639e-5,0.07954878254564184,9.862723996988835e-6,365,2023-10-11,3.1689831104996342e-6,houspa,House Sparrow
houspa,state,MWI-1924,Phalombe,AF,Africa,resident,0.020733937093828703,3.6720214410583555e-7,1.0956367225228883e-5,0.030121512286927696,2.9929614236672e-6,365,2023-10-11,8.086100470536834e-7,houspa,House Sparrow
houspa,state,MWI-5509,Likoma,AF,Africa,resident,0.1613565673449517,1.6150847728235537e-7,4.818997425524292e-6,0.21936324538877777,1.2318943237215048e-6,365,2023-11-22,3.10988926093915e-7,houspa,House Sparrow
houspa,state,MWI-5510,Neno,AF,Africa,resident,0.02000814378768215,4.2155849504087227e-7,1.2578220886562697e-5,0.03732772239284075,4.41248713634478e-6,365,2023-10-11,1.522843012681038e-6,houspa,House Sparrow
