species_code,region_type,region_code,region_name,continent_code,continent_name,season,abundance_mean,total_pop_percent,continent_pop_percent,range_occupied_percent,range_total_percent,range_days_occupation,max_week,max_week_percent_pop,speciesCode,commonName
grefla3,state,AZE-2420,Babək,AS,Asia,nonbreeding,0.5630695968568027,4.896179682147766e-5,6.979975755412924e-5,0.07281381956792927,1.633292475576622e-4,42,2023-12-06,1.966156815573866e-4,grefla3,Greater Flamingo
grefla3,state,AZE-2420,Babək,AS,Asia,postbreeding_migration,1.2813961085190648,4.918108671971368e-5,6.306487689079587e-5,0.09534029022592436,1.4210951120731218e-4,91,2023-11-22,2.5741576683691275e-4,grefla3,Greater Flamingo
grefla3,state,AZE-2421,Culfa,AS,Asia,breeding,0.002574629068244905,1.7921782695846038e-7,2.2369796216250998e-7,0.007592149920655849,1.1999829634991492e-5,21,2023-06-28,5.632161774758575e-6,grefla3,Greater Flamingo
grefla3,state,AZE-2422,Naxçıvan,AS,Asia,breeding,0.4763020434754888,3.26830969313637e-6,4.079472619875277e-6,0.05313302223147681,8.278450239719638e-6,133,2023-06-28,7.92440934070932e-5,grefla3,Greater Flamingo
grefla3,state,AZE-2422,Naxçıvan,AS,Asia,nonbreeding,0.1407056775060422,1.1184195775543976e-6,1.5944148381998167e-6,0.03863584757182474,7.922066100032413e-6,21,2023-12-06,3.364447454248781e-5,grefla3,Greater Flamingo
grefla3,state,AZE-2422,Naxçıvan,AS,Asia,postbreeding_migration,0.621993725583444,2.1822203102266468e-6,2.7982597456081395e-6,0.03863584757182474,5.264231623297746e-6,91,2023-11-01,5.1232267441349706e-5,grefla3,Greater Flamingo
grefla3,state,AZE-5563,Shirvan,AS,Asia,breeding,2.7193945038420257,1.0570374967296928e-5,1.3193840030355896e-5,0.6104313921302441,5.3876429149013245e-5,133,2023-03-08,9.258623401883226e-5,grefla3,Greater Flamingo
grefla3,state,AZE-5563,Shirvan,AS,Asia,nonbreeding,10.160749072558104,4.575054648770117e-5,6.522181088357543e-5,0.4619536330307304,5.365668349328671e-5,77,2023-01-11,1.4657864616347745e-4,grefla3,Greater Flamingo
grefla3,state,AZE-5563,Shirvan,AS,Asia,postbreeding_migration,3.929006382631505,7.808592241430704e-6,1.0012952971184734e-5,0.4619536330307304,3.56549928364625e-5,98,2023-11-22,7.941041043272897e-5,grefla3,Greater Flamingo
grefla3,state,AZE-5566,Yevlakh,AS,Asia,breeding,0.6293289939764912,2.339791001750168e-6,2.9205045494665382e-6,0.4078834059645152,3.443333825456772e-5,126,2023-07-05,2.8707180324956262e-5,grefla3,Greater Flamingo
grefla3,state,AZE-5566,Yevlakh,AS,Asia,nonbreeding,0.562705789624813,2.4234445716512637e-6,3.4548536722191255e-6,0.0935199517932364,1.0389887869978878e-5,35,2023-12-06,2.618679565954948e-5,grefla3,Greater Flamingo
grefla3,state,AZE-5566,Yevlakh,AS,Asia,postbreeding_migration,0.4786902534564332,9.099672103236916e-7,1.1668503874421638e-6,0.35203574957243616,2.598901878536461e-5,63,2023-11-29,2.634529802108666e-5,grefla3,Greater Flamingo
grefla3,state,AZE-5567,Kangarli,AS,Asia,breeding,0.008696141856562258,1.756451088797657e-7,2.192385299333133e-7,0.009367204655345214,4.295989585523419e-6,70,2023-06-28,6.95956625145012e-6,grefla3,Greater Flamingo
grefla3,state,AZE-5567,Kangarli,AS,Asia,postbreeding_migration,0.04710277521657822,4.86438312738716e-7,6.237595456697583e-7,0.02315930887430249,9.288355487489785e-6,28,2023-09-27,6.594695544973449e-6,grefla3,Greater Flamingo
grefla3,state,BGR-2248,Pleven,EU,Europe,breeding,0.006193521263229124,1.9878535026837103e-6,3.630076650845078e-5,0.006387828107928136,4.655257725175412e-5,14,2023-03-08,5.9705122804166445e-5,grefla3,Greater Flamingo
grefla3,state,BGR-2248,Pleven,EU,Europe,nonbreeding,0.6270897487411614,2.3314645988651705e-4,0.0026450492885656007,0.06553016365196203,6.284854900785926e-4,77,2023-02-08,7.980960395853925e-4,grefla3,Greater Flamingo
grefla3,state,BGR-2248,Pleven,EU,Europe,postbreeding_migration,0.7745936463392109,1.2711374246218235e-4,0.0030392148359058473,0.08087135167082608,5.154009715585647e-4,70,2023-11-01,0.0014644380786759737,grefla3,Greater Flamingo
